id,location,time_stamp,temp_c,humidity,cond,wind_kph,pressure_mb,wind_mps
933,Kristiansand,2025-10-10 19:53:00,14.1,72,Partly Cloudy,36.0,1019.0,10.0
932,Kristiansand,2025-10-10 18:53:00,15.1,67,Partly cloudy,37.1,1019.0,10.305555555555555
931,Kristiansand,2025-10-10 17:57:00,15.1,67,Partly cloudy,34.9,1019.0,9.694444444444445
930,Kristiansand,2025-10-10 16:57:00,15.0,67,Cloudy,34.2,1019.0,9.5
929,Kristiansand,2025-10-10 15:57:00,16.2,63,Cloudy,32.0,1019.0,8.88888888888889
928,Kristiansand,2025-10-10 14:53:00,16.1,63,Overcast,29.9,1019.0,8.305555555555555
927,Kristiansand,2025-10-10 13:53:00,16.2,63,Patchy rain nearby,28.1,1018.0,7.805555555555555
926,Kristiansand,2025-10-10 00:53:00,11.3,66,Clear,23.0,1015.0,6.388888888888888
925,Kristiansand,2025-10-09 23:53:00,10.2,62,Partly Cloudy,23.0,1015.0,6.388888888888888
924,Kristiansand,2025-10-09 22:57:00,12.1,58,Partly Cloudy,22.7,1015.0,6.305555555555555
923,Kristiansand,2025-10-09 21:53:00,12.1,54,Partly Cloudy,23.4,1014.0,6.499999999999999
922,Kristiansand,2025-10-09 20:53:00,12.1,58,Partly Cloudy,25.6,1013.0,7.111111111111112
921,Kristiansand,2025-10-09 19:48:00,12.3,67,Clear,26.3,1012.0,7.305555555555555
920,Kristiansand,2025-10-09 18:53:00,13.4,62,Sunny,27.0,1011.0,7.5
919,Kristiansand,2025-10-09 17:48:00,14.2,59,Partly Cloudy,25.2,1011.0,7.0
918,Kristiansand,2025-10-09 16:53:00,15.4,55,Partly Cloudy,25.9,1011.0,7.194444444444444
917,Kristiansand,2025-10-09 15:57:00,15.3,59,Partly cloudy,26.3,1011.0,7.305555555555555
916,Kristiansand,2025-10-09 14:48:00,14.2,63,Partly cloudy,27.0,1011.0,7.5
915,Kristiansand,2025-10-08 21:56:00,10.0,82,Clear,17.3,1016.0,4.805555555555555
914,Kristiansand,2025-10-08 20:49:00,11.3,76,Clear,18.4,1016.0,5.111111111111111
913,Kristiansand,2025-10-08 19:56:00,12.3,67,Clear,18.0,1015.0,5.0
912,Kristiansand,2025-10-08 18:54:00,13.3,62,Cloudy,18.4,1015.0,5.111111111111111
911,Kristiansand,2025-10-08 17:53:00,14.2,63,Overcast,20.2,1015.0,5.611111111111111
910,Kristiansand,2025-10-08 16:56:00,14.3,59,Partly cloudy,19.8,1015.0,5.5
909,Kristiansand,2025-10-08 15:56:00,15.4,51,Partly Cloudy,20.5,1015.0,5.694444444444445
908,Kristiansand,2025-10-08 14:56:00,16.1,48,Sunny,20.2,1014.0,5.611111111111111
907,Kristiansand,2025-10-08 13:56:00,14.1,59,Sunny,19.8,1014.0,5.5
906,Kristiansand,2025-10-08 11:53:00,13.3,67,Sunny,21.6,1014.0,6.0
905,Kristiansand,2025-10-08 10:53:00,11.4,76,Sunny,20.9,1015.0,5.805555555555555
904,Kristiansand,2025-10-08 09:53:00,10.2,76,Sunny,20.5,1014.0,5.694444444444445
903,Kristiansand,2025-10-07 22:55:00,13.3,88,Partly cloudy,20.2,1014.0,5.611111111111111
902,Kristiansand,2025-10-07 21:53:00,13.3,88,Partly cloudy,19.1,1014.0,5.305555555555556
901,Kristiansand,2025-10-07 20:53:00,13.3,88,Partly cloudy,18.7,1014.0,5.194444444444444
900,Kristiansand,2025-10-07 19:53:00,14.4,82,Partly cloudy,18.4,1014.0,5.111111111111111
899,Kristiansand,2025-10-07 18:54:00,14.0,82,Cloudy,17.6,1014.0,4.888888888888889
898,Kristiansand,2025-10-07 17:50:00,15.1,77,Cloudy,19.4,1014.0,5.388888888888888
897,Kristiansand,2025-10-07 16:55:00,15.4,77,Partly cloudy,19.8,1014.0,5.5
896,Kristiansand,2025-10-07 15:55:00,15.3,82,Partly cloudy,20.5,1014.0,5.694444444444445
895,Kristiansand,2025-10-07 14:55:00,15.1,82,Partly Cloudy,19.8,1014.0,5.5
894,Kristiansand,2025-10-07 13:55:00,15.0,82,Patchy rain nearby,18.7,1015.0,5.194444444444444
893,Kristiansand,2025-10-07 12:50:00,15.4,88,Partly cloudy,19.4,1015.0,5.388888888888888
892,Kristiansand,2025-10-07 11:50:00,14.1,100,Partly cloudy,16.6,1015.0,4.611111111111112
891,Kristiansand,2025-10-07 10:50:00,14.1,94,Light rain,15.5,1015.0,4.305555555555555
890,Kristiansand,2025-10-07 00:55:00,11.0,94,Overcast,10.8,1017.0,3.0
889,Kristiansand,2025-10-06 23:55:00,12.3,88,Clear,10.4,1017.0,2.888888888888889
888,Kristiansand,2025-10-06 22:55:00,13.3,82,Partly cloudy,12.2,1017.0,3.3888888888888884
887,Kristiansand,2025-10-06 21:55:00,13.3,82,Cloudy,14.0,1016.0,3.888888888888889
886,Kristiansand,2025-10-06 20:53:00,13.2,82,Light rain,14.4,1016.0,4.0
885,Kristiansand,2025-10-06 19:55:00,14.2,77,Light rain,15.1,1016.0,4.194444444444445
884,Kristiansand,2025-10-06 18:51:00,15.1,67,Cloudy,12.6,1015.0,3.5
883,Kristiansand,2025-10-06 17:51:00,15.0,63,Patchy rain nearby,6.8,1014.0,1.8888888888888888
882,Kristiansand,2025-10-05 23:53:00,12.2,67,Clear,15.8,1000.0,4.388888888888889
881,Kristiansand,2025-10-05 22:51:00,13.2,62,Clear,16.2,999.0,4.5
880,Kristiansand,2025-10-05 21:54:00,13.2,62,Partly Cloudy,15.5,997.0,4.305555555555555
879,Kristiansand,2025-10-05 20:53:00,12.1,71,Partly Cloudy,14.8,995.0,4.111111111111112
878,Kristiansand,2025-10-05 19:53:00,14.2,63,Partly Cloudy,20.9,993.0,5.805555555555555
877,Kristiansand,2025-10-05 17:53:00,14.0,77,Partly cloudy,20.2,988.0,5.611111111111111
876,Kristiansand,2025-10-05 16:54:00,14.3,77,Partly cloudy,24.1,985.0,6.694444444444445
875,Kristiansand,2025-10-05 15:53:00,15.3,77,Light rain,26.6,982.0,7.388888888888889
874,Kristiansand,2025-10-05 14:51:00,15.3,77,Partly cloudy,22.7,980.0,6.305555555555555
873,Kristiansand,2025-10-05 13:51:00,15.1,82,Partly cloudy,13.3,979.0,3.6944444444444446
872,Kristiansand,2025-10-04 22:53:00,10.3,87,Light rain,16.2,980.0,4.5
871,Kristiansand,2025-10-04 21:53:00,9.3,93,Light rain,12.6,980.0,3.5
870,Kristiansand,2025-10-04 20:53:00,9.2,93,Light rain,12.2,980.0,3.3888888888888884
869,Kristiansand,2025-10-04 19:53:00,10.3,94,Light rain,13.7,980.0,3.8055555555555554
868,Kristiansand,2025-10-04 18:53:00,10.2,87,Light rain,16.2,980.0,4.5
867,Kristiansand,2025-10-04 17:53:00,13.1,72,Partly cloudy,19.8,980.0,5.5
866,Kristiansand,2025-10-04 16:53:00,13.2,72,Partly cloudy,20.2,980.0,5.611111111111111
865,Kristiansand,2025-10-04 15:53:00,13.4,77,Partly cloudy,22.3,980.0,6.194444444444445
864,Kristiansand,2025-10-04 14:53:00,14.1,72,Partly cloudy,21.6,981.0,6.0
863,Kristiansand,2025-10-04 13:52:00,14.3,67,Partly cloudy,22.3,981.0,6.194444444444445
862,Kristiansand,2025-10-04 12:53:00,14.3,72,Partly cloudy,22.7,981.0,6.305555555555555
861,Kristiansand,2025-10-04 11:53:00,12.1,71,Overcast,24.5,982.0,6.805555555555555
860,Kristiansand,2025-10-04 10:53:00,10.2,82,Moderate or heavy rain with thunder,24.8,982.0,6.888888888888889
859,Kristiansand,2025-10-03 23:53:00,13.4,58,Patchy rain nearby,42.8,1004.0,11.888888888888888
858,Kristiansand,2025-10-03 22:56:00,13.3,58,Cloudy,40.7,1006.0,11.305555555555555
857,Kristiansand,2025-10-03 21:53:00,13.3,62,Overcast,38.2,1008.0,10.611111111111112
856,Kristiansand,2025-10-03 20:56:00,13.4,62,Patchy rain nearby,35.6,1010.0,9.88888888888889
855,Kristiansand,2025-10-03 19:56:00,14.1,59,Partly cloudy,33.5,1011.0,9.305555555555555
854,Kristiansand,2025-10-03 18:56:00,13.1,62,Light rain,29.2,1012.0,8.11111111111111
853,Kristiansand,2025-10-03 17:53:00,13.0,67,Partly cloudy,27.4,1014.0,7.611111111111111
852,Kristiansand,2025-10-03 16:49:00,13.1,67,Partly cloudy,25.9,1015.0,7.194444444444444
851,Kristiansand,2025-10-03 15:56:00,13.2,67,Patchy rain nearby,25.2,1016.0,7.0
850,Kristiansand,2025-10-03 14:56:00,12.2,71,Patchy rain nearby,24.8,1017.0,6.888888888888889
849,Kristiansand,2025-10-03 13:56:00,13.2,67,Patchy rain nearby,25.2,1018.0,7.0
848,Kristiansand,2025-10-03 12:53:00,13.4,72,Patchy rain nearby,25.9,1018.0,7.194444444444444
847,Kristiansand,2025-10-03 11:53:00,12.3,71,Patchy rain nearby,23.8,1019.0,6.611111111111111
846,Kristiansand,2025-10-03 10:56:00,12.2,71,Partly cloudy,23.8,1019.0,6.611111111111111
845,Kristiansand,2025-10-03 09:56:00,12.3,77,Light rain,24.5,1020.0,6.805555555555555
844,Kristiansand,2025-10-03 08:49:00,12.3,71,Patchy rain nearby,23.4,1020.0,6.499999999999999
843,Kristiansand,2025-10-03 07:53:00,12.3,71,Patchy rain nearby,23.0,1020.0,6.388888888888888
842,Kristiansand,2025-10-03 06:53:00,12.1,71,Partly cloudy,22.7,1021.0,6.305555555555555
841,Kristiansand,2025-10-02 22:53:00,8.1,87,Partly cloudy,12.2,1025.0,3.3888888888888884
840,Kristiansand,2025-10-02 21:55:00,8.3,87,Partly cloudy,9.4,1026.0,2.611111111111111
839,Kristiansand,2025-10-02 20:53:00,8.1,87,Partly cloudy,7.9,1026.0,2.1944444444444446
838,Kristiansand,2025-10-02 19:55:00,11.2,66,Partly cloudy,7.6,1026.0,2.111111111111111
837,Kristiansand,2025-10-02 18:53:00,12.0,67,Partly cloudy,11.5,1027.0,3.194444444444444
836,Kristiansand,2025-10-02 17:53:00,13.2,62,Partly cloudy,15.1,1027.0,4.194444444444445
835,Kristiansand,2025-10-02 16:53:00,13.3,62,Patchy rain nearby,17.3,1028.0,4.805555555555555
834,Kristiansand,2025-10-02 15:55:00,13.3,58,Partly cloudy,18.4,1028.0,5.111111111111111
833,Kristiansand,2025-10-02 14:53:00,13.1,62,Partly cloudy,19.1,1028.0,5.305555555555556
832,Kristiansand,2025-10-02 13:54:00,13.1,67,Partly cloudy,19.4,1029.0,5.388888888888888
831,Kristiansand,2025-10-02 12:53:00,13.2,72,Partly cloudy,19.4,1029.0,5.388888888888888
830,Kristiansand,2025-10-02 11:53:00,13.4,72,Partly cloudy,19.8,1029.0,5.5
829,Kristiansand,2025-10-02 01:09:00,9.4,93,Partly cloudy,7.6,1031.0,2.111111111111111
828,Kristiansand,2025-10-01 22:50:00,10.2,94,Partly cloudy,3.6,1031.0,1.0
827,Kristiansand,2025-10-01 21:55:00,10.2,87,Partly cloudy,3.6,1032.0,1.0
826,Kristiansand,2025-10-01 20:53:00,10.0,87,Partly cloudy,3.6,1032.0,1.0
825,Kristiansand,2025-10-01 19:55:00,10.1,82,Partly cloudy,5.0,1032.0,1.3888888888888888
824,Kristiansand,2025-10-01 18:53:00,12.1,71,Cloudy,6.8,1032.0,1.8888888888888888
823,Kristiansand,2025-10-01 17:53:00,13.2,67,Patchy rain nearby,9.4,1032.0,2.611111111111111
822,Kristiansand,2025-10-01 16:55:00,13.2,67,Patchy rain nearby,12.2,1033.0,3.3888888888888884
821,Kristiansand,2025-10-01 15:53:00,13.1,62,Patchy rain nearby,14.0,1033.0,3.888888888888889
820,Kristiansand,2025-10-01 14:55:00,13.2,62,Patchy rain nearby,14.4,1033.0,4.0
819,Kristiansand,2025-10-01 13:53:00,13.2,62,Patchy rain nearby,14.4,1033.0,4.0
818,Kristiansand,2025-10-01 12:53:00,13.1,67,Patchy rain nearby,13.0,1033.0,3.611111111111111
817,Kristiansand,2025-10-01 12:17:00,12.1,82,Patchy rain nearby,13.0,1033.0,3.611111111111111
816,Kristiansand,2025-10-01 06:53:00,8.1,87,Partly cloudy,6.8,1032.0,1.8888888888888888
815,Kristiansand,2025-09-30 22:54:00,8.4,81,Partly Cloudy,12.2,1032.0,3.3888888888888884
814,Kristiansand,2025-09-30 21:54:00,8.2,81,Patchy rain nearby,12.2,1032.0,3.3888888888888884
813,Kristiansand,2025-09-30 20:51:00,9.0,81,Light rain,13.3,1032.0,3.6944444444444446
812,Kristiansand,2025-09-30 19:53:00,10.3,76,Light rain,12.2,1032.0,3.3888888888888884
811,Kristiansand,2025-09-30 18:54:00,12.2,62,Overcast,13.7,1032.0,3.8055555555555554
810,Kristiansand,2025-09-30 17:51:00,13.4,58,Partly cloudy,15.5,1031.0,4.305555555555555
809,Kristiansand,2025-09-30 16:54:00,13.2,67,Partly cloudy,16.9,1031.0,4.694444444444444
808,Kristiansand,2025-09-30 15:53:00,13.3,62,Partly cloudy,18.4,1031.0,5.111111111111111
807,Kristiansand,2025-09-30 14:53:00,13.4,62,Partly cloudy,19.4,1031.0,5.388888888888888
806,Kristiansand,2025-09-30 13:53:00,14.4,63,Partly cloudy,18.4,1031.0,5.111111111111111
805,Kristiansand,2025-09-30 13:04:00,14.4,67,Partly cloudy,18.4,1031.0,5.111111111111111
804,Kristiansand,2025-09-30 11:53:00,13.2,72,Partly cloudy,17.6,1031.0,4.888888888888889
803,Kristiansand,2025-09-30 10:54:00,12.3,88,Partly cloudy,16.6,1030.0,4.611111111111112
802,Kristiansand,2025-09-30 10:35:00,12.4,88,Partly cloudy,16.6,1030.0,4.611111111111112
801,Kristiansand,2025-09-29 22:53:00,12.1,88,Light rain shower,13.3,1027.0,3.6944444444444446
800,Kristiansand,2025-09-29 21:53:00,13.1,88,Partly cloudy,15.8,1027.0,4.388888888888889
799,Kristiansand,2025-09-29 20:53:00,12.2,94,Light rain,16.9,1027.0,4.694444444444444
798,Kristiansand,2025-09-29 19:53:00,12.2,88,Light rain,17.3,1027.0,4.805555555555555
797,Kristiansand,2025-09-29 18:52:00,12.2,88,Light rain shower,16.6,1026.0,4.611111111111112
796,Kristiansand,2025-09-29 17:53:00,13.0,88,Light rain,18.7,1026.0,5.194444444444444
795,Kristiansand,2025-09-29 16:53:00,14.0,82,Light rain,19.8,1026.0,5.5
794,Kristiansand,2025-09-29 15:53:00,12.7,86,Light rain shower,19.4,1026.0,5.388888888888888
793,Kristiansand,2025-09-29 14:53:00,15.3,77,Partly cloudy,19.4,1027.0,5.388888888888888
792,Kristiansand,2025-09-28 21:54:00,14.3,77,Partly cloudy,11.9,1027.0,3.3055555555555554
791,Kristiansand,2025-09-28 21:06:00,14.0,82,Partly cloudy,11.9,1027.0,3.3055555555555554
790,Kristiansand,2025-09-28 19:54:00,14.3,82,Partly cloudy,17.3,1027.0,4.805555555555555
789,Kristiansand,2025-09-28 18:57:00,14.1,77,Partly cloudy,20.2,1027.0,5.611111111111111
788,Kristiansand,2025-09-28 17:57:00,15.2,67,Partly cloudy,20.9,1027.0,5.805555555555555
787,Kristiansand,2025-09-27 22:05:00,12.2,82,Partly cloudy,17.3,1029.0,4.805555555555555
786,Kristiansand,2025-09-27 20:53:00,14.2,72,Partly cloudy,19.4,1029.0,5.388888888888888
785,Kristiansand,2025-09-27 19:40:00,14.2,72,Partly cloudy,19.4,1029.0,5.388888888888888
784,Kristiansand,2025-09-27 18:53:00,14.3,72,Partly cloudy,20.9,1029.0,5.805555555555555
783,Kristiansand,2025-09-27 17:57:00,14.3,67,Partly cloudy,22.7,1029.0,6.305555555555555
782,Kristiansand,2025-09-27 17:05:00,15.4,67,Partly cloudy,22.7,1029.0,6.305555555555555
781,Kristiansand,2025-09-27 15:54:00,15.2,67,Partly cloudy,25.6,1029.0,7.111111111111112
780,Kristiansand,2025-09-27 08:37:00,11.3,87,Partly cloudy,21.6,1030.0,6.0
779,Kristiansand,2025-09-27 06:54:00,11.1,87,Partly cloudy,17.3,1030.0,4.805555555555555
778,Kristiansand,2025-09-27 06:13:00,11.3,87,Partly cloudy,17.6,1030.0,4.888888888888889
777,Kristiansand,2025-09-27 04:40:00,12.3,88,Partly cloudy,16.2,1030.0,4.5
776,Kristiansand,2025-09-27 04:24:00,13.1,82,Partly cloudy,16.2,1030.0,4.5
775,Kristiansand,2025-09-27 02:41:00,11.0,87,Partly cloudy,16.6,1031.0,4.611111111111112
774,Kristiansand,2025-09-27 01:58:00,11.1,87,Overcast,14.8,1032.0,4.111111111111112
773,Kristiansand,2025-09-27 01:05:00,12.2,82,Partly cloudy,14.8,1032.0,4.111111111111112
772,Kristiansand,2025-09-27 00:04:00,12.2,82,Partly cloudy,14.8,1032.0,4.111111111111112
771,Kristiansand,2025-09-27 00:04:00,12.2,82,Partly cloudy,14.8,1032.0,4.111111111111112
770,Kristiansand,2025-09-26 22:04:00,11.3,82,Partly cloudy,13.0,1032.0,3.611111111111111
769,Kristiansand,2025-09-26 20:54:00,13.2,77,Partly cloudy,15.5,1032.0,4.305555555555555
768,Kristiansand,2025-09-26 20:04:00,13.3,77,Partly cloudy,15.5,1032.0,4.305555555555555
767,Kristiansand,2025-09-26 18:54:00,14.4,72,Partly cloudy,17.3,1032.0,4.805555555555555
766,Kristiansand,2025-09-26 17:54:00,15.1,63,Partly cloudy,17.3,1033.0,4.805555555555555
765,Kristiansand,2025-09-26 17:04:00,16.3,59,Partly cloudy,17.3,1033.0,4.805555555555555
764,Kristiansand,2025-09-25 20:41:00,8.0,93,Clear,3.6,1033.0,1.0
763,Kristiansand,2025-09-25 20:04:00,11.4,76,Clear,3.6,1033.0,1.0
762,Kristiansand,2025-09-25 19:04:00,14.3,63,Sunny,3.6,1033.0,1.0
761,Kristiansand,2025-09-25 17:42:00,14.4,67,Sunny,6.5,1033.0,1.8055555555555556
760,Kristiansand,2025-09-25 16:54:00,14.1,67,Sunny,7.9,1033.0,2.1944444444444446
759,Kristiansand,2025-09-25 15:42:00,15.2,59,Sunny,9.0,1033.0,2.5
758,Kristiansand,2025-09-25 15:04:00,15.0,59,Sunny,9.0,1034.0,2.5
757,Kristiansand,2025-09-25 13:54:00,15.0,59,Sunny,7.2,1034.0,2.0
756,Kristiansand,2025-09-25 12:56:00,15.1,63,Sunny,5.0,1035.0,1.3888888888888888
755,Kristiansand,2025-09-25 06:54:00,3.0,93,Clear,5.8,1034.0,1.611111111111111
754,Kristiansand,2025-09-25 06:22:00,3.0,93,Clear,5.8,1034.0,1.611111111111111
753,Kristiansand,2025-09-25 04:54:00,3.2,100,Clear,6.1,1034.0,1.6944444444444442
752,Kristiansand,2025-09-25 04:12:00,3.4,100,Clear,6.1,1034.0,1.6944444444444442
751,Kristiansand,2025-09-25 03:03:00,4.3,93,Clear,6.1,1034.0,1.6944444444444442
750,Kristiansand,2025-09-25 02:05:00,4.4,100,Clear,5.8,1034.0,1.611111111111111
749,Kristiansand,2025-09-25 00:53:00,4.3,100,Clear,5.0,1034.0,1.3888888888888888
748,Kristiansand,2025-09-25 00:13:00,5.3,93,Clear,5.0,1033.0,1.3888888888888888
747,Kristiansand,2025-09-24 22:42:00,6.4,93,Clear,4.0,1033.0,1.1111111111111112
746,Kristiansand,2025-09-24 22:03:00,7.3,93,Clear,4.0,1033.0,1.1111111111111112
745,Kristiansand,2025-09-24 20:42:00,8.1,87,Clear,4.3,1033.0,1.1944444444444444
744,Kristiansand,2025-09-24 20:03:00,12.2,71,Clear,4.3,1032.0,1.1944444444444444
743,Kristiansand,2025-09-24 19:03:00,13.2,62,Sunny,5.8,1033.0,1.611111111111111
742,Kristiansand,2025-09-24 18:03:00,14.0,59,Sunny,7.9,1033.0,2.1944444444444446
741,Kristiansand,2025-09-24 16:53:00,14.3,63,Sunny,10.1,1033.0,2.8055555555555554
740,Kristiansand,2025-09-24 16:03:00,14.2,63,Sunny,10.1,1033.0,2.8055555555555554
739,Kristiansand,2025-09-24 15:03:00,14.3,55,Sunny,10.4,1033.0,2.888888888888889
738,Kristiansand,2025-09-24 14:03:00,14.2,59,Sunny,11.2,1033.0,3.1111111111111107
737,Kristiansand,2025-09-23 22:02:00,5.3,93,Clear,4.7,1030.0,1.3055555555555556
736,Kristiansand,2025-09-23 20:56:00,7.4,81,Clear,3.6,1029.0,1.0
735,Kristiansand,2025-09-23 19:43:00,11.0,62,Sunny,4.7,1029.0,1.3055555555555556
734,Kristiansand,2025-09-23 18:53:00,13.4,51,Sunny,6.8,1028.0,1.8888888888888888
733,Kristiansand,2025-09-23 18:02:00,13.4,51,Sunny,6.1,1028.0,1.6944444444444442
732,Kristiansand,2025-09-23 16:53:00,14.0,44,Sunny,6.5,1028.0,1.8055555555555556
731,Kristiansand,2025-09-23 15:53:00,14.1,41,Sunny,7.2,1028.0,2.0
730,Kristiansand,2025-09-23 14:43:00,14.1,44,Sunny,7.9,1027.0,2.1944444444444446
729,Kristiansand,2025-09-23 14:02:00,14.4,41,Sunny,7.9,1027.0,2.1944444444444446
728,Kristiansand,2025-09-23 13:02:00,14.2,38,Sunny,8.3,1027.0,2.305555555555556
727,Kristiansand,2025-09-23 12:02:00,12.1,44,Sunny,7.9,1026.0,2.1944444444444446
726,Kristiansand,2025-09-23 10:56:00,11.1,54,Sunny,5.8,1025.0,1.611111111111111
725,Kristiansand,2025-09-22 22:53:00,9.3,57,Clear,19.8,1018.0,5.5
724,Kristiansand,2025-09-22 21:44:00,9.4,62,Clear,22.3,1017.0,6.194444444444445
723,Kristiansand,2025-09-22 20:58:00,10.4,62,Clear,23.0,1016.0,6.388888888888888
722,Kristiansand,2025-09-22 19:54:00,11.2,54,Sunny,22.3,1016.0,6.194444444444445
721,Kristiansand,2025-09-22 19:02:00,12.0,47,Sunny,22.3,1016.0,6.194444444444445
720,Kristiansand,2025-09-22 18:02:00,13.1,47,Sunny,23.8,1016.0,6.611111111111111
719,Kristiansand,2025-09-22 08:19:00,8.3,61,Sunny,30.2,1013.0,8.38888888888889
718,Kristiansand,2025-09-22 06:53:00,8.3,61,Partly Cloudy,31.7,1013.0,8.805555555555555
717,Kristiansand,2025-09-22 06:19:00,8.0,61,Partly Cloudy,31.7,1013.0,8.805555555555555
716,Kristiansand,2025-09-22 05:01:00,8.3,61,Clear,32.4,1012.0,9.0
715,Kristiansand,2025-09-22 04:22:00,8.0,61,Clear,33.5,1012.0,9.305555555555555
714,Kristiansand,2025-09-22 02:44:00,10.0,58,Clear,34.9,1011.0,9.694444444444445
713,Kristiansand,2025-09-22 02:20:00,10.3,58,Clear,34.9,1011.0,9.694444444444445
712,Kristiansand,2025-09-22 01:01:00,11.2,54,Clear,34.6,1009.0,9.61111111111111
711,Kristiansand,2025-09-22 00:27:00,11.0,58,Clear,34.6,1010.0,9.61111111111111
710,Kristiansand,2025-09-21 23:01:00,11.4,54,Clear,34.2,1008.0,9.5
709,Kristiansand,2025-09-21 21:53:00,12.1,54,Clear,37.1,1006.0,10.305555555555555
708,Kristiansand,2025-09-21 20:53:00,12.3,58,Clear,37.1,1005.0,10.305555555555555
707,Kristiansand,2025-09-21 19:53:00,12.2,62,Sunny,34.6,1004.0,9.61111111111111
706,Kristiansand,2025-09-21 18:54:00,13.2,54,Sunny,31.7,1003.0,8.805555555555555
705,Kristiansand,2025-09-21 17:53:00,14.0,47,Patchy rain nearby,31.3,1003.0,8.694444444444445
704,Kristiansand,2025-09-21 16:53:00,15.1,41,Sunny,29.2,1002.0,8.11111111111111
703,Kristiansand,2025-09-21 15:53:00,15.3,41,Sunny,29.2,1001.0,8.11111111111111
702,Kristiansand,2025-09-21 15:01:00,15.1,44,Sunny,29.2,1001.0,8.11111111111111
701,Kristiansand,2025-09-21 14:01:00,16.1,45,Partly cloudy,29.2,1000.0,8.11111111111111
700,Kristiansand,2025-09-21 13:01:00,15.4,48,Sunny,29.9,999.0,8.305555555555555
699,Kristiansand,2025-09-20 21:45:00,15.4,88,Partly cloudy,12.2,1003.0,3.3888888888888884
698,Kristiansand,2025-09-20 20:53:00,15.1,88,Partly cloudy,16.6,1004.0,4.611111111111112
697,Kristiansand,2025-09-20 19:53:00,16.4,88,Partly cloudy,15.1,1003.0,4.194444444444445
696,Kristiansand,2025-09-20 18:53:00,16.3,94,Partly cloudy,15.1,1003.0,4.194444444444445
695,Kristiansand,2025-09-20 18:00:00,16.0,88,Partly cloudy,15.1,1004.0,4.194444444444445
694,Kristiansand,2025-09-20 16:45:00,17.2,88,Partly cloudy,13.0,1004.0,3.611111111111111
693,Kristiansand,2025-09-20 16:00:00,17.1,88,Partly cloudy,13.0,1005.0,3.611111111111111
692,Kristiansand,2025-09-20 14:53:00,17.2,94,Partly cloudy,11.9,1005.0,3.3055555555555554
691,Kristiansand,2025-09-20 14:00:00,15.1,94,Partly cloudy,11.9,1006.0,3.3055555555555554
690,Kristiansand,2025-09-20 13:00:00,15.3,94,Light rain,11.5,1006.0,3.194444444444444
689,Kristiansand,2025-09-20 03:14:00,16.3,94,Light rain,20.2,1010.0,5.611111111111111
688,Kristiansand,2025-09-19 23:59:00,16.2,94,Light rain,24.1,1010.0,6.694444444444445
687,Kristiansand,2025-09-19 22:53:00,16.1,94,Light rain,26.3,1011.0,7.305555555555555
686,Kristiansand,2025-09-19 21:53:00,16.4,94,Moderate rain,25.9,1011.0,7.194444444444444
685,Kristiansand,2025-09-19 20:53:00,16.4,94,Light drizzle,24.5,1012.0,6.805555555555555
684,Kristiansand,2025-09-19 19:59:00,16.1,94,Light drizzle,23.0,1012.0,6.388888888888888
683,Kristiansand,2025-09-19 18:59:00,17.1,88,Partly cloudy,20.5,1012.0,5.694444444444445
682,Kristiansand,2025-09-19 16:59:00,17.1,88,Light rain,19.8,1012.0,5.5
681,Kristiansand,2025-09-19 15:46:00,16.1,100,Light rain,21.2,1013.0,5.888888888888888
680,Kristiansand,2025-09-19 14:53:00,15.3,94,Light drizzle,18.0,1013.0,5.0
679,Kristiansand,2025-09-18 23:53:00,15.0,77,Partly cloudy,20.5,1008.0,5.694444444444445
678,Kristiansand,2025-09-18 22:59:00,14.3,82,Partly cloudy,21.6,1007.0,6.0
677,Kristiansand,2025-09-18 21:53:00,14.3,77,Partly cloudy,23.0,1007.0,6.388888888888888
676,Kristiansand,2025-09-18 20:55:00,14.0,77,Partly cloudy,24.8,1007.0,6.888888888888889
675,Kristiansand,2025-09-18 19:47:00,15.2,72,Partly cloudy,27.4,1006.0,7.611111111111111
674,Kristiansand,2025-09-18 18:59:00,15.2,67,Light rain,28.1,1006.0,7.805555555555555
673,Kristiansand,2025-09-18 17:53:00,15.2,72,Overcast,28.4,1006.0,7.888888888888888
672,Kristiansand,2025-09-18 16:53:00,16.1,63,Overcast,28.8,1006.0,8.0
671,Kristiansand,2025-09-18 15:53:00,16.3,68,Overcast,29.2,1005.0,8.11111111111111
670,Kristiansand,2025-09-18 14:47:00,17.0,59,Partly cloudy,29.5,1005.0,8.194444444444445
669,Kristiansand,2025-09-18 13:47:00,17.1,59,Partly cloudy,29.5,1005.0,8.194444444444445
668,Kristiansand,2025-09-17 20:47:00,14.0,72,Clear,22.3,1008.0,6.194444444444445
667,Kristiansand,2025-09-17 19:47:00,16.1,55,Sunny,22.7,1008.0,6.305555555555555
666,Kristiansand,2025-09-17 18:47:00,17.0,52,Sunny,23.0,1008.0,6.388888888888888
665,Kristiansand,2025-09-17 17:47:00,18.3,49,Sunny,23.8,1007.0,6.611111111111111
664,Kristiansand,2025-09-17 16:53:00,19.3,46,Sunny,25.6,1007.0,7.111111111111112
663,Kristiansand,2025-09-17 15:58:00,19.1,49,Sunny,25.6,1007.0,7.111111111111112
662,Kristiansand,2025-09-17 13:53:00,19.4,49,Sunny,25.2,1006.0,7.0
661,Kristiansand,2025-09-17 10:19:00,14.3,72,Sunny,25.6,1005.0,7.111111111111112
